蕾丝衫/雪纺衫,283.42,2,329,61,185.41,30.5,0.61,0,0,0,0,0,0
毛针织衫,454.23,2,350,38,108.57,19,0.57,0,0,0,0,0,0
裤子,223.2,2,1339,82,61.24,41,0.15,0,0,0,0,0,0
毛针织衫,128,11,1497,459,306.61,41.73,0.73,0,0,0,0,0,0
裤子,285.96,2,359,30,83.57,15,0.56,0,0,0,0,0,0
中老年女装,220.36,8,1874,206,109.93,25.75,0.43,0,0,0,0,0,0
蕾丝衫/雪纺衫,237.06,1,206,24,116.5,24,0.49,0,0,0,0,0,0
毛针织衫,95.95,14,1912,549,287.13,39.21,0.73,0,0,0,0,0,0
连衣裙,176.18,3,562,78,138.79,26,0.53,0,0,0,0,0,0
毛针织衫,169.62,3,727,145,199.45,48.33,0.41,0,0,0,0,0,0
毛针织衫,368.63,4,547,147,268.74,36.75,0.73,1,0,0,0,0,0
连衣裙,505.56,5,1887,152,80.55,30.4,0.26,0,0,0,0,0,0
连衣裙,431.41,1,862,24,27.84,24,0.12,0,0,0,0,0,0
裤子,185.52,1,815,34,41.72,34,0.12,0,0,0,0,0,0
小背心/小吊带,359.09,2,2056,48,23.35,24,0.1,0,0,0,0,0,0
中老年女装,283.16,4,1056,152,143.94,38,0.38,0,0,0,0,0,0
T恤,165.98,23,3080,682,221.43,29.65,0.75,0,0,0,0,0,0
毛针织衫,161.59,3,1017,122,119.96,40.67,0.29,0,0,0,0,0,0
裤子,207.59,0,415,0,0,0,0,0,0,0,0,0,0
连衣裙,299.54,0,84,0,0,0,0,0,0,0,0,0,0
职业套装/学生校服/工作制服,227.68,1,260,5,19.23,5,0.38,0,0,0,0,0,0
职业套装/学生校服/工作制服,213.49,0,35,0,0,0,0,0,0,0,0,0,0
连衣裙,107.38,0,55,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,334.15,1,412,15,36.41,15,0.24,0,0,0,0,0,0
连衣裙,603.12,0,293,0,0,0,0,0,0,0,0,0,0
裤子,213.05,0,129,0,0,0,0,0,0,0,0,0,0
连衣裙,256.13,0,68,0,0,0,0,0,0,0,0,0,0
连衣裙,151.99,1,73,7,95.89,7,1.37,1,0,0,0,0,0
连衣裙,470.73,0,22,0,0,0,0,0,0,0,0,0,0
连衣裙,518.55,0,33,0,0,0,0,0,0,0,0,0,0
连衣裙,460.77,0,31,0,0,0,0,0,0,0,0,0,0
T恤,137.07,0,427,0,0,0,0,0,0,0,0,0,0
连衣裙,681.02,0,87,0,0,0,0,0,0,0,0,0,0
连衣裙,189.94,1,89,12,134.83,12,1.12,0,0,0,0,0,0
风衣,177.71,2,402,28,69.65,14,0.5,0,0,0,0,0,0
连衣裙,175.8,0,30,0,0,0,0,0,0,0,0,0,0
职业套装/学生校服/工作制服,238.83,0,384,0,0,0,0,0,0,0,0,0,0
衬衫,676.92,3,513,10,19.49,3.33,0.58,0,0,0,0,0,0
职业套装/学生校服/工作制服,163.36,0,47,0,0,0,0,0,0,0,0,0,0
连衣裙,292.6,0,154,0,0,0,0,0,0,0,0,0,0
裤子,269.33,0,58,0,0,0,0,0,0,0,0,0,0
连衣裙,454.54,0,35,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,409.93,0,356,0,0,0,0,0,0,0,0,0,0
连衣裙,259.88,0,108,0,0,0,0,0,0,0,0,0,0
连衣裙,585.42,0,72,0,0,0,0,0,0,0,0,0,0
连衣裙,368.44,0,34,0,0,0,0,0,0,0,0,0,0
连衣裙,411.7,0,47,0,0,0,0,0,0,0,0,0,0
裤子,229.17,1,162,9,55.56,9,0.62,0,0,0,0,0,0
裤子,216.77,0,82,0,0,0,0,0,0,0,0,0,0
连衣裙,342.7,0,71,0,0,0,0,0,0,0,0,0,0
西装,943.54,0,190,0,0,0,0,0,0,0,0,0,0
毛针织衫,595.09,0,104,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,810.4,0,67,0,0,0,0,0,0,0,0,0,0
连衣裙,246.58,0,67,0,0,0,0,0,0,0,0,0,0
毛呢外套,110.41,0,221,0,0,0,0,0,0,0,0,0,0
风衣,302.95,0,168,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,151.33,3,1516,38,25.07,12.67,0.2,0,0,0,0,0,0
衬衫,339.35,0,92,0,0,0,0,0,0,0,0,0,0
毛呢外套,151.46,2,509,27,53.05,13.5,0.39,0,0,0,0,0,0
衬衫,334.83,0,277,0,0,0,0,0,0,0,0,0,0
连衣裙,816.05,0,123,0,0,0,0,0,0,0,0,0,0
风衣,235.78,2,223,30,134.53,15,0.9,0,0,0,0,0,0
牛仔裤,245.03,0,115,0,0,0,0,0,0,0,0,0,0
裤子,260.57,2,134,36,268.66,18,1.49,0,0,0,0,0,0
连衣裙,723.93,1,56,5,89.29,5,1.79,0,0,0,0,0,0
毛呢外套,241.6,2,793,30,37.83,15,0.25,0,0,0,0,0,0
短外套,221.54,2,257,16,62.26,8,0.78,1,0,0,0,0,0
连衣裙,435.63,3,243,32,131.69,10.67,1.23,0,0,0,0,0,0
裤子,310.27,1,535,10,18.69,10,0.19,0,0,0,0,0,0
连衣裙,1252.43,0,74,0,0,0,0,0,0,0,0,0,0
衬衫,718.97,1,389,9,23.14,9,0.26,0,0,0,0,0,0
裤子,464.19,1,355,12,33.8,12,0.28,0,0,0,0,0,0
毛呢外套,344.78,3,793,32,40.35,10.67,0.38,0,0,0,0,0,0
毛呢外套,198.73,0,363,0,0,0,0,0,0,0,0,0,0
风衣,588.97,0,204,0,0,0,0,0,0,0,0,0,0
连衣裙,1788.31,0,153,0,0,0,0,0,0,0,0,0,0
毛针织衫,245.78,0,147,0,0,0,0,0,0,0,0,0,0
毛针织衫,309.21,0,76,0,0,0,0,0,0,0,0,0,0
风衣,220.15,3,324,29,89.51,9.67,0.93,0,0,0,0,0,0
短外套,106.1,1,345,15,43.48,15,0.29,0,0,0,0,0,0
衬衫,114.06,2,179,16,89.39,8,1.12,0,0,0,0,0,0
半身裙,572.5,1,216,9,41.67,9,0.46,0,0,0,0,0,0
衬衫,659.53,0,266,0,0,0,0,0,0,0,0,0,0
半身裙,86.8,1,90,1,11.11,1,1.11,0,0,0,0,0,0
连衣裙,111.15,0,100,0,0,0,0,0,0,0,0,0,0
短外套,156.52,0,144,0,0,0,0,0,0,0,0,0,0
连衣裙,241.53,0,36,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,170.52,0,1128,0,0,0,0,0,0,0,0,0,0
连衣裙,1030,0,21,0,0,0,0,0,0,0,0,0,0
衬衫,1151.12,0,149,0,0,0,0,0,0,0,0,0,0
毛呢外套,179.53,8,569,134,235.5,16.75,1.41,1,1,0,0,0,0
连衣裙,254.13,0,239,0,0,0,0,0,0,0,0,0,0
风衣,643.73,0,173,0,0,0,0,0,0,0,0,0,0
连衣裙,858.44,0,27,0,0,0,0,0,0,0,0,0,0
毛呢外套,218.8,1,161,4,24.84,4,0.62,0,0,0,0,0,0
风衣,181.89,6,602,86,142.86,14.33,1,0,0,0,0,0,0
毛呢外套,136.14,6,1394,107,76.76,17.83,0.43,1,0,0,0,0,0
连衣裙,782.88,0,16,0,0,0,0,0,0,0,0,0,0
风衣,196.82,1,273,12,43.96,12,0.37,0,0,0,0,0,0
连衣裙,14.89,0,9,0,0,0,0,0,0,0,0,0,0
毛呢外套,115.45,2,283,42,148.41,21,0.71,1,1,0,0,0,0
连衣裙,369.87,0,46,0,0,0,0,0,0,0,0,0,0
半身裙,98.79,0,123,0,0,0,0,0,0,0,0,0,0
毛呢外套,309.37,0,231,0,0,0,0,0,0,0,0,0,0
衬衫,222.16,0,123,0,0,0,0,0,0,0,0,0,0
风衣,691.6,0,5,0,0,0,0,0,0,0,0,0,0
毛针织衫,136.75,1,182,8,43.96,8,0.55,0,0,0,0,0,0
连衣裙,72.26,1,19,21,1105.26,21,5.26,0,0,0,0,0,0
连衣裙,718.43,0,139,0,0,0,0,0,0,0,0,0,0
连衣裙,159.3,0,83,0,0,0,0,0,0,0,0,0,0
半身裙,372.07,0,121,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,120.99,2,478,26,54.39,13,0.42,0,0,0,0,0,0
T恤,256.92,0,406,0,0,0,0,0,0,0,0,0,0
连衣裙,391.91,0,102,0,0,0,0,0,0,0,0,0,0
毛针织衫,568.78,1,195,12,61.54,12,0.51,0,0,0,0,0,0
连衣裙,237.38,0,72,0,0,0,0,0,0,0,0,0,0
毛呢外套,109.54,0,217,0,0,0,0,0,0,0,0,0,0
连衣裙,922.44,0,98,0,0,0,0,0,0,0,0,0,0
连衣裙,1194.68,0,79,0,0,0,0,0,0,0,0,0,0
毛针织衫,185.65,1,124,30,241.94,30,0.81,0,0,0,0,0,0
衬衫,85.97,6,465,85,182.8,14.17,1.29,0,0,0,0,0,0
西装,571.2,0,348,0,0,0,0,0,0,0,0,0,0
毛针织衫,550.97,0,62,0,0,0,0,0,0,0,0,0,0
毛呢外套,91.16,2,579,35,60.45,17.5,0.35,0,0,0,0,0,0
毛针织衫,661.94,0,164,0,0,0,0,0,0,0,0,0,0
连衣裙,473.14,1,182,6,32.97,6,0.55,0,0,0,0,0,0
衬衫,129.62,0,469,0,0,0,0,0,0,0,0,0,0
T恤,202.56,1,387,15,38.76,15,0.26,0,0,0,0,0,0
毛呢外套,345.13,2,518,19,36.68,9.5,0.39,0,0,0,0,0,0
毛呢外套,131.57,0,890,0,0,0,0,0,0,0,0,0,0
连衣裙,1073.74,0,27,0,0,0,0,0,0,0,0,0,0
毛呢外套,243.42,0,345,0,0,0,0,0,0,0,0,0,0
衬衫,525.1,0,158,0,0,0,0,0,0,0,0,0,0
连衣裙,1285.91,2,221,36,162.9,18,0.9,0,0,0,0,0,0
毛针织衫,774.83,0,116,0,0,0,0,0,0,0,0,0,0
连衣裙,175.52,0,99,0,0,0,0,0,0,0,0,0,0
毛针织衫,297.3,0,212,0,0,0,0,0,0,0,0,0,0
毛针织衫,249.11,0,316,0,0,0,0,0,0,0,0,0,0
毛针织衫,835.38,0,114,0,0,0,0,0,0,0,0,0,0
连衣裙,1067.81,0,83,0,0,0,0,0,0,0,0,0,0
毛针织衫,372.45,0,241,0,0,0,0,0,0,0,0,0,0
毛呢外套,82.5,13,2367,234,98.86,18,0.55,2,0,0,0,0,0
毛针织衫,374.9,0,341,0,0,0,0,0,0,0,0,0,0
连衣裙,2488.59,0,137,0,0,0,0,0,0,0,0,0,0
风衣,301.73,0,188,0,0,0,0,0,0,0,0,0,0
连衣裙,522.03,0,66,0,0,0,0,0,0,0,0,0,0
连衣裙,1127.35,0,151,0,0,0,0,0,0,0,0,0,0
连衣裙,1106.93,0,61,0,0,0,0,0,0,0,0,0,0
西装,170.97,0,537,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,133.66,1,330,30,90.91,30,0.3,0,0,0,0,0,0
连衣裙,160.84,0,31,0,0,0,0,0,0,0,0,0,0
裤子,390.71,1,226,4,17.7,4,0.44,0,0,0,0,0,0
连衣裙,452.39,0,64,0,0,0,0,0,0,0,0,0,0
连衣裙,598.59,0,58,0,0,0,0,0,0,0,0,0,0
连衣裙,122.76,0,38,0,0,0,0,0,0,0,0,0,0
毛呢外套,225.27,3,587,37,63.03,12.33,0.51,0,0,0,0,0,0
毛呢外套,84.87,0,186,0,0,0,0,0,0,0,0,0,0
连衣裙,196.37,0,43,0,0,0,0,0,0,0,0,0,0
衬衫,111.99,0,314,0,0,0,0,0,0,0,0,0,0
