皮衣,279.45,0,91,0,0,0,0,0,0,0,0,0,0
皮衣,365.97,1,400,11,27.5,11,0.25,0,0,0,0,0,0
皮衣,195.32,0,374,0,0,0,0,0,0,0,0,0,0
连衣裙,242.93,0,46,0,0,0,0,0,0,0,0,0,0
皮衣,245.85,0,110,0,0,0,0,0,0,0,0,0,0
连衣裙,198.13,0,24,0,0,0,0,0,0,0,0,0,0
皮衣,187.68,7,560,138,246.43,19.71,1.25,1,0,0,0,0,0
裤子,86.13,0,112,0,0,0,0,0,0,0,0,0,0
半身裙,145.13,0,62,0,0,0,0,0,0,0,0,0,0
皮衣,143.52,0,60,0,0,0,0,0,0,0,0,0,0
半身裙,213.64,0,132,0,0,0,0,0,0,0,0,0,0
皮衣,168.52,0,578,0,0,0,0,0,0,0,0,0,0
连衣裙,252.63,0,59,0,0,0,0,0,0,0,0,0,0
皮衣,160.36,4,349,66,189.11,16.5,1.15,0,0,0,0,0,0
皮衣,221.7,0,233,0,0,0,0,0,0,0,0,0,0
连衣裙,322.16,0,62,0,0,0,0,0,0,0,0,0,0
裤子,86.24,0,71,0,0,0,0,0,0,0,0,0,0
半身裙,227.75,0,153,0,0,0,0,0,0,0,0,0,0
皮衣,254.74,3,338,89,263.31,29.67,0.89,0,0,0,0,0,0
皮衣,178.73,2,213,41,192.49,20.5,0.94,0,0,0,0,0,0
皮衣,151.02,0,149,0,0,0,0,0,0,0,0,0,0
连衣裙,236.51,1,93,30,322.58,30,1.08,0,0,0,0,0,0
皮衣,132.01,1,209,27,129.19,27,0.48,0,0,0,0,0,0
裤子,190.81,1,236,24,101.69,24,0.42,0,0,0,0,0,0
皮衣,109.27,0,63,0,0,0,0,0,0,0,0,0,0
裤子,168.19,0,103,0,0,0,0,0,0,0,0,0,0
连衣裙,267.74,0,74,0,0,0,0,0,0,0,0,0,0
半身裙,239.8,0,144,0,0,0,0,0,0,0,0,0,0
半身裙,293.94,0,286,0,0,0,0,0,0,0,0,0,0
羽绒服,228.8,1,221,14,63.35,14,0.45,0,0,0,0,0,0
皮衣,309.42,0,133,0,0,0,0,0,0,0,0,0,0
皮衣,370.66,0,330,0,0,0,0,0,0,0,0,0,0
皮衣,193.45,0,407,0,0,0,0,0,0,0,0,0,0
皮衣,111.62,1,127,25,196.85,25,0.79,0,0,0,0,0,0
皮衣,147.36,1,130,23,176.92,23,0.77,0,0,0,0,0,0
皮衣,260.85,0,329,0,0,0,0,0,0,0,0,0,0
半身裙,415.88,0,179,0,0,0,0,0,0,0,0,0,0
羽绒服,176.52,0,302,0,0,0,0,0,0,0,0,0,0
皮衣,394.72,0,309,0,0,0,0,0,0,0,0,0,0
皮衣,227.72,0,156,0,0,0,0,0,0,0,0,0,0
羽绒服,128.31,2,727,25,34.39,12.5,0.28,0,0,0,0,0,0
羽绒服,141.73,1,262,20,76.34,20,0.38,0,0,0,0,0,0
羽绒服,121.2,3,588,41,69.73,13.67,0.51,0,0,0,0,0,0
皮衣,213.93,1,272,9,33.09,9,0.37,0,0,0,0,0,0
皮衣,244.68,0,65,0,0,0,0,0,0,0,0,0,0
连衣裙,122.35,0,72,0,0,0,0,0,0,0,0,0,0
半身裙,302.78,0,116,0,0,0,0,0,0,0,0,0,0
半身裙,137.09,0,90,0,0,0,0,0,0,0,0,0,0
皮衣,108.83,0,89,0,0,0,0,0,0,0,0,0,0
半身裙,241.18,0,199,0,0,0,0,0,0,0,0,0,0
皮衣,235.38,1,240,12,50,12,0.42,0,0,0,0,0,0
半身裙,261.5,1,665,51,76.69,51,0.15,0,0,0,0,0,0
连衣裙,428.9,1,375,6,16,6,0.27,0,0,0,0,0,0
连衣裙,43.95,0,317,0,0,0,0,0,0,0,0,0,0
连衣裙,451.64,0,55,0,0,0,0,0,0,0,0,0,0
连衣裙,199.39,0,67,0,0,0,0,0,0,0,0,0,0
连衣裙,329.48,0,33,0,0,0,0,0,0,0,0,0,0
连衣裙,328.65,0,20,0,0,0,0,0,0,0,0,0,0
连衣裙,372.59,0,108,0,0,0,0,0,0,0,0,0,0
连衣裙,237.72,8,1191,68,57.09,8.5,0.67,0,0,0,0,0,0
连衣裙,259.33,1,123,11,89.43,11,0.81,0,0,0,0,0,0
连衣裙,188.9,0,10,0,0,0,0,0,0,0,0,0,0
连衣裙,170.14,0,7,0,0,0,0,0,0,0,0,0,0
衬衫,51.23,1,432,7,16.2,7,0.23,0,0,0,0,0,0
连衣裙,186.05,2,118,15,127.12,7.5,1.69,0,0,0,0,0,0
连衣裙,565.78,0,50,0,0,0,0,0,0,0,0,0,0
连衣裙,221.04,0,47,0,0,0,0,0,0,0,0,0,0
连衣裙,200.11,1,35,7,200,7,2.86,0,0,0,0,0,0
连衣裙,296.05,1,81,3,37.04,3,1.23,0,0,0,0,0,0
连衣裙,368.95,0,43,0,0,0,0,0,0,0,0,0,0
连衣裙,259.33,1,45,12,266.67,12,2.22,0,0,0,0,0,0
连衣裙,311.59,0,34,0,0,0,0,0,0,0,0,0,0
连衣裙,469.36,0,11,0,0,0,0,0,0,0,0,0,0
衬衫,92.46,0,601,0,0,0,0,0,0,0,0,0,0
连衣裙,295.26,0,90,0,0,0,0,0,0,0,0,0,0
连衣裙,153.61,0,99,0,0,0,0,0,0,0,0,0,0
职业套装/学生校服/工作制服,104.36,0,126,0,0,0,0,0,0,0,0,0,0
连衣裙,157.67,0,33,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,266.41,0,296,0,0,0,0,0,0,0,0,0,0
连衣裙,182.33,0,60,0,0,0,0,0,0,0,0,0,0
裤子,71.64,0,199,0,0,0,0,0,0,0,0,0,0
连衣裙,302.36,0,33,0,0,0,0,0,0,0,0,0,0
连衣裙,129.41,0,90,0,0,0,0,0,0,0,0,0,0
连衣裙,448.96,0,23,0,0,0,0,0,0,0,0,0,0
连衣裙,523.53,0,17,0,0,0,0,0,0,0,0,0,0
连衣裙,248.6,0,35,0,0,0,0,0,0,0,0,0,0
T恤,101.96,1,366,9,24.59,9,0.27,0,0,0,0,0,0
连衣裙,330.39,1,74,12,162.16,12,1.35,0,0,0,0,0,0
连衣裙,329.37,0,43,0,0,0,0,0,0,0,0,0,0
风衣,97.95,2,318,19,59.75,9.5,0.63,0,0,0,0,0,0
连衣裙,86.58,0,60,0,0,0,0,0,0,0,0,0,0
衬衫,366.53,1,87,8,91.95,8,1.15,0,0,0,0,0,0
职业套装/学生校服/工作制服,227,1,69,4,57.97,4,1.45,0,0,0,0,0,0
连衣裙,173.92,0,53,0,0,0,0,0,0,0,0,0,0
裤子,142.85,0,236,0,0,0,0,0,0,0,0,0,0
连衣裙,442.26,0,43,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,325.11,0,150,0,0,0,0,0,0,0,0,0,0
连衣裙,159.88,0,122,0,0,0,0,0,0,0,0,0,0
连衣裙,477,0,48,0,0,0,0,0,0,0,0,0,0
连衣裙,316.65,0,17,0,0,0,0,0,0,0,0,0,0
连衣裙,508.31,0,51,0,0,0,0,0,0,0,0,0,0
裤子,154.46,0,155,0,0,0,0,0,0,0,0,0,0
