毛针织衫,89.88,2,577,56,97.05,28,0.35,0,0,0,0,0,0
裤子,145.65,3,295,47,159.32,15.67,1.02,0,0,0,0,0,0
中老年女装,276.63,1,524,20,38.17,20,0.19,0,0,0,0,0,0
蕾丝衫/雪纺衫,193.78,0,83,0,0,0,0,0,0,0,0,0,0
毛针织衫,97.48,7,1225,255,208.16,36.43,0.57,0,0,0,0,0,0
连衣裙,183.16,1,656,16,24.39,16,0.15,0,0,0,0,0,0
毛针织衫,74.06,2,517,37,71.57,18.5,0.39,0,0,0,0,0,0
毛针织衫,133.9,0,379,0,0,0,0,0,0,0,0,0,0
连衣裙,233.65,4,420,133,316.67,33.25,0.95,1,0,0,0,0,0
连衣裙,619.22,3,1278,82,64.16,27.33,0.23,0,0,0,0,0,0
裤子,132.7,3,671,79,117.73,26.33,0.45,1,0,0,0,0,0
小背心/小吊带,135.53,1,791,9,11.38,9,0.13,0,0,0,0,0,0
中老年女装,202.27,2,667,71,106.45,35.5,0.3,0,0,0,0,0,0
T恤,144.08,13,1772,338,190.74,26,0.73,1,1,0,0,0,0
毛针织衫,104.25,0,355,0,0,0,0,0,0,0,0,0,0
裤子,186.11,1,302,48,158.94,48,0.33,0,0,0,0,0,0
连衣裙,289.57,0,127,0,0,0,0,0,0,0,0,0,0
职业套装/学生校服/工作制服,98.24,0,205,0,0,0,0,0,0,0,0,0,0
职业套装/学生校服/工作制服,177.82,0,98,0,0,0,0,0,0,0,0,0,0
连衣裙,67.03,0,65,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,150.47,4,821,55,66.99,13.75,0.49,0,0,0,0,0,0
连衣裙,274.45,0,49,0,0,0,0,0,0,0,0,0,0
裤子,86.88,0,226,0,0,0,0,0,0,0,0,0,0
连衣裙,81.14,0,77,0,0,0,0,0,0,0,0,0,0
连衣裙,131.51,0,70,0,0,0,0,0,0,0,0,0,0
连衣裙,317.61,0,51,0,0,0,0,0,0,0,0,0,0
连衣裙,299.89,0,47,0,0,0,0,0,0,0,0,0,0
连衣裙,363.45,0,87,0,0,0,0,0,0,0,0,0,0
T恤,106.43,0,562,0,0,0,0,0,0,0,0,0,0
连衣裙,272.88,0,146,0,0,0,0,0,0,0,0,0,0
连衣裙,174.26,0,81,0,0,0,0,0,0,0,0,0,0
风衣,138.89,1,593,3,5.06,3,0.17,0,0,0,0,0,0
连衣裙,117.71,0,73,0,0,0,0,0,0,0,0,0,0
职业套装/学生校服/工作制服,295.81,1,194,11,56.7,11,0.52,0,0,0,0,0,0
衬衫,206.27,4,327,60,183.49,15,1.22,0,0,0,0,0,0
职业套装/学生校服/工作制服,246.28,1,115,8,69.57,8,0.87,0,0,0,0,0,0
连衣裙,260.81,1,59,5,84.75,5,1.69,0,0,0,0,0,0
裤子,99.5,0,226,0,0,0,0,0,0,0,0,0,0
连衣裙,605.06,0,47,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,248.5,0,533,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,187.75,0,48,0,0,0,0,0,0,0,0,0,0
连衣裙,196.04,1,135,15,111.11,15,0.74,0,0,0,0,0,0
连衣裙,291.14,0,120,0,0,0,0,0,0,0,0,0,0
连衣裙,158.64,0,14,0,0,0,0,0,0,0,0,0,0
连衣裙,418.66,0,74,0,0,0,0,0,0,0,0,0,0
裤子,204.47,0,208,0,0,0,0,0,0,0,0,0,0
裤子,107.78,0,121,0,0,0,0,0,0,0,0,0,0
连衣裙,279.86,0,112,0,0,0,0,0,0,0,0,0,0
西装,287.92,0,128,0,0,0,0,0,0,0,0,0,0
毛针织衫,335.94,0,90,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,123.76,0,79,0,0,0,0,0,0,0,0,0,0
连衣裙,147.55,0,29,0,0,0,0,0,0,0,0,0,0
毛呢外套,111.7,1,155,9,58.06,9,0.65,0,0,0,0,0,0
毛针织衫,371.22,0,145,0,0,0,0,0,0,0,0,0,0
风衣,171.17,0,63,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,121.89,0,615,0,0,0,0,0,0,0,0,0,0
衬衫,121.74,1,155,8,51.61,8,0.65,0,0,0,0,0,0
毛呢外套,190.6,2,552,30,54.35,15,0.36,0,0,0,0,0,0
衬衫,87.67,1,79,1,12.66,1,1.27,0,0,0,0,0,0
连衣裙,606.11,0,88,0,0,0,0,0,0,0,0,0,0
牛仔裤,104.03,0,224,0,0,0,0,0,0,0,0,0,0
裤子,77.62,0,355,0,0,0,0,0,0,0,0,0,0
连衣裙,164.48,0,66,0,0,0,0,0,0,0,0,0,0
毛呢外套,140.42,0,210,0,0,0,0,0,0,0,0,0,0
短外套,142.9,1,248,9,36.29,9,0.4,0,0,0,0,0,0
连衣裙,147.05,0,214,0,0,0,0,0,0,0,0,0,0
连衣裙,326.85,0,89,0,0,0,0,0,0,0,0,0,0
连衣裙,573.53,0,83,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,325.17,0,200,0,0,0,0,0,0,0,0,0,0
风衣,221.24,0,100,0,0,0,0,0,0,0,0,0,0
裤子,345.57,3,816,33,40.44,11,0.37,0,0,0,0,0,0
连衣裙,1246.43,0,21,0,0,0,0,0,0,0,0,0,0
衬衫,360.82,1,277,6,21.66,6,0.36,0,0,0,0,0,0
裤子,419.78,1,706,11,15.58,11,0.14,0,0,0,0,0,0
毛呢外套,119.69,1,254,15,59.06,15,0.39,0,0,0,0,0,0
毛呢外套,135.64,0,492,0,0,0,0,0,0,0,0,0,0
风衣,535.57,0,136,0,0,0,0,0,0,0,0,0,0
风衣,216.85,1,297,9,30.3,9,0.34,0,0,0,0,0,0
连衣裙,376.11,0,19,0,0,0,0,0,0,0,0,0,0
毛针织衫,67.46,1,318,8,25.16,8,0.31,0,0,0,0,0,0
毛针织衫,261.56,0,248,0,0,0,0,0,0,0,0,0,0
风衣,289.93,0,525,0,0,0,0,0,0,0,0,0,0
短外套,74.8,1,707,9,12.73,9,0.14,0,0,0,0,0,0
衬衫,95.93,0,226,0,0,0,0,0,0,0,0,0,0
