中老年女装,185.47,4,475,118,248.42,29.5,0.84,0,0,0,0,0,0
蕾丝衫/雪纺衫,257.57,0,161,0,0,0,0,0,0,0,0,0,0
毛针织衫,102.69,5,900,197,218.89,39.4,0.56,1,0,0,61440,2,0
连衣裙,206.51,2,994,51,51.31,25.5,0.2,1,0,0,0,0,0
毛针织衫,96.41,2,348,64,183.91,32,0.57,0,0,0,0,0,0
毛针织衫,132.2,4,554,206,371.84,51.5,0.72,0,0,0,0,0,0
连衣裙,220.08,2,602,79,131.23,39.5,0.33,0,0,0,0,0,0
连衣裙,209.07,0,365,0,0,0,0,0,0,0,0,0,0
裤子,145.36,0,394,0,0,0,0,0,0,0,0,0,0
小背心/小吊带,205.36,1,703,48,68.28,48,0.14,0,0,0,0,0,0
中老年女装,155.77,5,1137,101,88.83,20.2,0.44,0,0,0,0,0,0
T恤,108.39,4,1372,130,94.75,32.5,0.29,0,0,0,0,0,0
毛针织衫,154.6,1,363,23,63.36,23,0.28,0,0,0,0,0,0
裤子,122.56,1,399,14,35.09,14,0.25,0,0,0,0,0,0
风衣,203.4,7,1077,87,80.78,12.43,0.65,0,0,0,0,0,0
毛针织衫,432.85,1,524,2,3.82,2,0.19,0,0,0,0,0,0
连衣裙,348.1,0,145,0,0,0,0,0,0,0,0,0,0
连衣裙,1125.01,0,307,0,0,0,0,0,0,0,0,0,0
连衣裙,802.26,0,229,0,0,0,0,0,0,0,0,0,0
连衣裙,203.22,0,396,0,0,0,0,0,0,0,0,0,0
西装,142.92,1,2189,8,3.65,8,0.05,0,0,0,0,0,0
蕾丝衫/雪纺衫,124.16,8,1529,96,62.79,12,0.52,0,0,0,0,0,0
职业套装/学生校服/工作制服,408.08,2,712,5,7.02,2.5,0.28,0,0,0,0,0,0
连衣裙,144.94,0,449,0,0,0,0,0,0,0,0,0,0
裤子,318.86,0,714,0,0,0,0,0,0,0,0,0,0
连衣裙,448.56,0,155,0,0,0,0,0,0,0,0,0,0
连衣裙,687.23,0,155,0,0,0,0,0,0,0,0,0,0
连衣裙,287.51,0,694,0,0,0,0,0,0,0,0,0,0
毛呢外套,276.18,0,913,0,0,0,0,0,0,0,0,0,0
毛呢外套,219.73,0,1448,0,0,0,0,0,0,0,0,0,0
连衣裙,261.01,0,300,0,0,0,0,0,0,0,0,0,0
衬衫,68.88,5,2349,95,40.44,19,0.21,0,0,2800,0,0,1
连衣裙,234.69,0,100,0,0,0,0,0,0,0,0,0,0
西装,163.02,0,973,0,0,0,0,0,0,0,0,0,0
连衣裙,181.28,1,214,30,140.19,30,0.47,0,0,0,0,0,0
蕾丝衫/雪纺衫,94.33,1,469,5,10.66,5,0.21,0,0,0,0,0,0
蕾丝衫/雪纺衫,53.08,1,809,1,1.24,1,0.12,0,0,0,0,0,0
毛针织衫,608.37,2,674,34,50.45,17,0.3,0,0,0,0,0,0
连衣裙,177.19,1,225,8,35.56,8,0.44,0,0,0,0,0,0
风衣,184.78,5,1293,117,90.49,23.4,0.39,0,0,0,0,0,0
风衣,138.94,1,2408,5,2.08,5,0.04,0,0,0,0,0,0
连衣裙,362.31,0,151,0,0,0,0,0,0,0,0,0,0
连衣裙,672.97,1,219,5,22.83,5,0.46,0,0,0,0,0,0
蕾丝衫/雪纺衫,170.94,2,632,15,23.73,7.5,0.32,0,0,0,0,0,0
毛针织衫,430.19,0,526,0,0,0,0,0,0,0,0,0,0
衬衫,89.55,27,4411,482,109.27,17.85,0.61,0,0,1800,0,0,1
连衣裙,1461.21,0,96,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,436.58,2,727,16,22.01,8,0.28,0,0,0,0,0,0
连衣裙,830.14,0,57,0,0,0,0,0,0,0,0,0,0
连衣裙,310.79,0,285,0,0,0,0,0,0,0,0,0,0
短外套,532.09,1,804,5,6.22,5,0.12,0,0,0,0,0,0
连衣裙,295.34,5,1421,28,19.7,5.6,0.35,0,0,0,0,0,0
连衣裙,1318.13,2,503,13,25.84,6.5,0.4,0,0,0,0,0,0
裤子,94.43,0,680,0,0,0,0,0,0,0,0,0,0
连衣裙,140.95,0,1327,0,0,0,0,0,0,0,0,0,0
半身裙,58.95,1,2159,8,3.71,8,0.05,0,0,0,0,0,0
连衣裙,587.37,2,526,54,102.66,27,0.38,0,0,0,0,0,0
短外套,262.23,1,1145,30,26.2,30,0.09,0,0,0,0,0,0
短外套,101.48,5,1525,83,54.43,16.6,0.33,0,0,0,0,0,0
连衣裙,1385.95,2,660,35,53.03,17.5,0.3,0,0,0,0,0,0
半身裙,686.83,0,316,0,0,0,0,0,0,0,0,0,0
蕾丝衫/雪纺衫,237.75,4,971,24,24.72,6,0.41,0,0,0,0,0,0
半身裙,112.89,0,2136,0,0,0,0,0,0,0,0,0,0
连衣裙,526.88,0,382,0,0,0,0,0,0,0,0,0,0
裤子,46,0,3,0,0,0,0,0,0,0,0,0,0
牛仔裤,151.67,0,3,0,0,0,0,0,0,0,0,0,0
毛衣,269,0,2,0,0,0,0,0,0,0,0,0,0
连衣裙,557.5,0,4,0,0,0,0,0,0,0,0,0,0
裤子,69.17,0,6,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,79,0,2,0,0,0,0,0,0,0,0,0,0
裤子,36.5,0,4,0,0,0,0,0,0,0,0,0,0
风衣,239,0,5,0,0,0,0,0,0,0,0,0,0
连衣裙,280,0,6,0,0,0,0,0,0,0,0,0,0
半身裙,106.33,0,3,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,53.42,0,24,0,0,0,0,0,0,0,0,0,0
裤子,59.62,0,13,0,0,0,0,0,0,0,0,0,0
牛仔裤,99.5,0,2,0,0,0,0,0,0,0,0,0,0
衬衫,81.5,0,52,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,69.67,0,3,0,0,0,0,0,0,0,0,0,0
裤子,21.25,0,4,0,0,0,0,0,0,0,0,0,0
裤子,51.67,0,3,0,0,0,0,0,0,0,0,0,0
裤子,48.89,0,9,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,41,0,1,0,0,0,0,0,0,0,0,0,0
短外套,255.75,0,4,0,0,0,0,0,0,0,0,0,0
牛仔裤,318,0,5,0,0,0,0,0,0,0,0,0,0
裤子,13,0,1,0,0,0,0,0,0,0,0,0,0
裤子,48,0,15,0,0,0,0,0,0,0,0,0,0
牛仔裤,196.6,0,5,0,0,0,0,0,0,0,0,0,0
牛仔裤,107,0,1,0,0,0,0,0,0,0,0,0,0
毛衣,164.75,0,4,0,0,0,0,0,0,0,0,0,0
牛仔裤,45.08,0,12,0,0,0,0,0,0,0,0,0,0
衬衫,293.87,0,15,0,0,0,0,0,0,0,0,0,0
风衣,105,0,2,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,108.5,0,2,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,40,0,1,0,0,0,0,0,0,0,0,0,0
毛针织衫,4,0,1,0,0,0,0,0,0,0,0,0,0
牛仔裤,53.38,0,24,0,0,0,0,0,0,0,0,0,0
羽绒服,85,0,4,0,0,0,0,0,0,0,0,0,0
牛仔裤,90,0,5,0,0,0,0,0,0,0,0,0,0
风衣,323.6,0,5,0,0,0,0,0,0,0,0,0,0
裤子,81.38,0,13,0,0,0,0,0,0,0,0,0,0
牛仔裤,203.33,0,3,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,40,0,1,0,0,0,0,0,0,0,0,0,0
裤子,103.15,0,13,0,0,0,0,0,0,0,0,0,0
裤子,54.53,0,15,0,0,0,0,0,0,0,0,0,0
短外套,16,0,1,0,0,0,0,0,0,0,0,0,0
牛仔裤,239,0,3,0,0,0,0,0,0,0,0,0,0
半身裙,80.52,0,33,0,0,0,0,0,0,0,0,0,0
衬衫,93.4,0,5,0,0,0,0,0,0,0,0,0,0
棉衣/棉服,78.6,0,5,0,0,0,0,0,0,0,0,0,0
牛仔裤,106.75,0,4,0,0,0,0,0,0,0,0,0,0
裤子,219.42,0,24,0,0,0,0,0,0,0,0,0,0
风衣,248.5,0,8,0,0,0,0,0,0,0,0,0,0
衬衫,46,0,4,0,0,0,0,0,0,0,0,0,0
牛仔裤,68,0,6,0,0,0,0,0,0,0,0,0,0
