2013-03-05,T恤,0.002773,0.004324,36.582764,1767
2013-03-05,马夹,0.001899,0.000000,42.618750,1123
2013-03-05,毛呢外套,0.000909,0.000000,36.333333,1691
2013-03-05,皮草,0.001280,0.000000,36.141667,2012
2013-03-05,毛衣,0.004178,0.000563,36.635998,2171
2013-03-05,牛仔裤,0.002086,0.003501,48.766989,565
2013-03-05,卫衣/绒衫,0.001049,0.025000,40.875000,778
2013-03-05,棉衣/棉服,0.002818,0.010417,30.461806,646
2013-03-05,半身裙,0.001958,0.027424,35.326934,3230
2013-03-05,衬衫,0.006359,0.018517,29.270419,15273
2013-03-05,羽绒服,0.001693,0.000000,34.241220,4235
2013-03-05,毛针织衫,0.002830,0.002002,34.699129,2611
2013-03-05,连衣裙,0.003144,0.001827,34.620192,5791
2013-03-05,短外套,0.003813,0.000000,36.900000,537
2013-03-05,裤子,0.001423,0.000199,34.887717,979
2013-03-05,小背心/小吊带,0.004765,0.091127,29.853546,1252
2013-03-05,唐装/民族服装/舞台服装,0.002913,0.000000,16.500000,1104
2013-03-05,中老年女装,0.003605,0.000000,47.851282,1152
2013-03-05,蕾丝衫/雪纺衫,0.003042,0.003708,38.010968,5309
2013-03-05,西装,0.000635,0.000000,30.750000,661
2013-03-05,职业套装/学生校服/工作制服,0.001559,0.000000,36.375000,524
2013-03-05,大码女装,0.000996,0.000000,26.481481,560
2013-03-06,风衣,0.002451,0.000000,27.820833,903
2013-03-06,T恤,0.002947,0.014403,35.821181,1554
2013-03-06,马夹,0.002001,0.000000,33.688990,1584
2013-03-06,毛呢外套,0.001661,0.000000,34.625000,1417
2013-03-06,皮草,0.001784,0.050000,36.449242,1385
2013-03-06,毛衣,0.004133,0.000564,34.801461,1536
2013-03-06,牛仔裤,0.003393,0.000000,46.144898,466
2013-03-06,卫衣/绒衫,0.002739,0.000000,21.019608,782
2013-03-06,棉衣/棉服,0.002509,0.000000,28.925000,530
2013-03-06,半身裙,0.003148,0.000307,30.020291,2213
2013-03-06,衬衫,0.006483,0.016388,30.189090,10599
2013-03-06,羽绒服,0.003231,0.000000,33.409423,3505
2013-03-06,毛针织衫,0.001948,0.001414,49.034201,2331
2013-03-06,连衣裙,0.003298,0.003077,33.620878,3433
2013-03-06,短外套,0.003286,0.000000,31.144444,436
2013-03-06,裤子,0.003093,0.000791,36.108709,723
2013-03-06,小背心/小吊带,0.003048,0.004815,32.117646,1380
2013-03-06,唐装/民族服装/舞台服装,0.001658,0.000000,29.166667,1128
2013-03-06,中老年女装,0.006300,0.000000,36.308333,1382
2013-03-06,蕾丝衫/雪纺衫,0.004075,0.005671,39.332508,4487
2013-03-06,西装,0.002196,0.000000,31.066667,457
2013-03-06,职业套装/学生校服/工作制服,0.005983,0.000000,28.902778,397
2013-03-06,大码女装,0.001412,0.000000,24.933333,594
2013-03-07,风衣,0.001590,0.000000,38.026190,841
2013-03-07,T恤,0.002684,0.015484,32.642575,1151
2013-03-07,马夹,0.001875,0.000000,36.277778,1191
2013-03-07,毛呢外套,0.000692,0.000000,36.800000,1032
2013-03-07,皮草,0.001980,0.000000,26.822917,808
2013-03-07,毛衣,0.003638,0.000738,35.979570,1533
2013-03-07,牛仔裤,0.001213,0.012351,51.082745,542
2013-03-07,卫衣/绒衫,0.002347,0.000000,35.395833,547
2013-03-07,棉衣/棉服,0.001307,0.000000,35.669388,583
2013-03-07,半身裙,0.003439,0.008534,27.808840,1715
2013-03-07,衬衫,0.006418,0.011472,25.133656,7345
2013-03-07,羽绒服,0.001669,0.000000,43.284712,2174
2013-03-07,毛针织衫,0.001643,0.006250,66.179167,1655
2013-03-07,连衣裙,0.003242,0.002721,32.746453,2457
2013-03-07,短外套,0.001242,0.000000,35.208333,301
2013-03-07,裤子,0.002027,0.010598,36.021335,642
2013-03-07,小背心/小吊带,0.003940,0.001670,28.308925,1222
2013-03-07,唐装/民族服装/舞台服装,0.001325,0.000000,59.000000,978
2013-03-07,中老年女装,0.009213,0.000000,35.192619,1828
2013-03-07,蕾丝衫/雪纺衫,0.003998,0.001708,39.618108,4751
2013-03-07,西装,0.002369,0.000000,27.944444,533
2013-03-07,职业套装/学生校服/工作制服,0.002979,0.000000,30.925000,278
2013-03-07,大码女装,0.002710,0.250000,29.675000,388
2013-03-08,风衣,0.001923,0.000000,26.999320,869
2013-03-08,T恤,0.003058,0.048477,29.324911,1045
2013-03-08,马夹,0.001986,0.111111,35.074074,1102
2013-03-08,毛呢外套,0.002003,0.000000,32.000000,842
2013-03-08,皮草,0.001456,0.000000,29.833333,1176
2013-03-08,毛衣,0.003227,0.000296,43.397634,1429
2013-03-08,牛仔裤,0.001337,0.084475,61.404049,578
2013-03-08,卫衣/绒衫,0.000929,0.000000,38.750000,386
2013-03-08,棉衣/棉服,0.001326,0.000000,41.285714,340
2013-03-08,半身裙,0.002230,0.005262,26.517618,2147
2013-03-08,衬衫,0.006814,0.023772,23.374054,5365
2013-03-08,羽绒服,0.000431,0.013514,42.581081,1183
2013-03-08,毛针织衫,0.002169,0.094815,41.399259,1338
2013-03-08,连衣裙,0.002231,0.005263,29.988708,1353
2013-03-08,短外套,0.001702,0.000000,33.879012,619
2013-03-08,裤子,0.002174,0.016742,34.953570,659
2013-03-08,小背心/小吊带,0.004285,0.005999,31.991807,1303
2013-03-08,唐装/民族服装/舞台服装,0.001899,0.000000,31.875000,1197
2013-03-08,中老年女装,0.005709,0.000000,41.016837,1601
2013-03-08,蕾丝衫/雪纺衫,0.003279,0.011299,28.546216,3243
2013-03-08,西装,0.000517,0.000000,25.750000,844
2013-03-08,职业套装/学生校服/工作制服,0.003069,0.000000,30.750000,563
2013-03-08,大码女装,0.001488,0.000000,31.333333,237
2013-03-09,风衣,0.005489,0.000000,25.320000,873
2013-03-09,T恤,0.004807,0.014178,28.236393,1194
2013-03-09,马夹,0.001579,0.000000,44.592593,884
2013-03-09,毛呢外套,0.002713,0.022727,15.543434,1000
2013-03-09,皮草,0.001372,0.000000,30.704167,1064
2013-03-09,毛衣,0.002587,0.000606,42.154026,1270
2013-03-09,牛仔裤,0.003053,0.003482,59.640903,780
2013-03-09,卫衣/绒衫,0.002526,0.000000,36.222222,467
